,time,close,high,low,open,volume,baseVolume,datetime
271,1593475200,9174.53,9203.82,9166.08,9192.56,1145.66,10519744.97,2020-06-30 00:00:00
272,1593478800,9199.48,9205.0,9155.06,9174.53,1397.91,12830444.38,2020-06-30 01:00:00
273,1593482400,9180.83,9199.99,9171.71,9199.48,795.35,7301996.21,2020-06-30 02:00:00
274,1593486000,9161.65,9183.01,9160.23,9180.83,669.87,6143507.34,2020-06-30 03:00:00
275,1593489600,9157.02,9178.87,9149.68,9161.65,829.91,7607258.16,2020-06-30 04:00:00
276,1593493200,9128.0,9165.29,9116.92,9157.02,1912.41,17485413.74,2020-06-30 05:00:00
277,1593496800,9149.75,9155.09,9111.94,9128.0,1629.59,14891310.11,2020-06-30 06:00:00
278,1593500400,9144.88,9159.74,9130.67,9149.75,1131.92,10346283.82,2020-06-30 07:00:00
279,1593504000,9134.33,9145.99,9113.55,9144.88,1176.98,10749705.55,2020-06-30 08:00:00
280,1593507600,9153.31,9174.0,9131.38,9134.33,1445.81,13235347.36,2020-06-30 09:00:00
281,1593511200,9151.88,9171.58,9144.14,9153.31,1133.58,10378792.78,2020-06-30 10:00:00
282,1593514800,9148.9,9161.35,9132.06,9151.88,1137.91,10407596.21,2020-06-30 11:00:00
283,1593518400,9121.77,9148.9,9112.0,9148.9,1551.13,14158826.69,2020-06-30 12:00:00
284,1593522000,9131.1,9156.63,9064.89,9121.77,4052.71,36904174.38,2020-06-30 13:00:00
285,1593525600,9181.21,9183.01,9125.67,9131.1,1845.01,16895311.99,2020-06-30 14:00:00
286,1593529200,9169.57,9189.0,9157.88,9181.21,1720.92,15788718.63,2020-06-30 15:00:00
287,1593532800,9174.71,9179.29,9153.16,9169.57,1111.11,10185243.7,2020-06-30 16:00:00
288,1593536400,9147.48,9177.11,9122.67,9174.71,1310.86,11992227.85,2020-06-30 17:00:00
289,1593540000,9131.11,9153.68,9126.58,9147.48,871.17,7963610.97,2020-06-30 18:00:00
290,1593543600,9134.73,9154.29,9095.12,9131.11,1409.2,12865919.13,2020-06-30 19:00:00
291,1593547200,9151.52,9158.91,9130.0,9134.73,792.69,7251560.71,2020-06-30 20:00:00
292,1593550800,9160.19,9172.44,9149.41,9151.52,732.7,6711225.4,2020-06-30 21:00:00
293,1593554400,9134.01,9163.39,9125.0,9160.19,827.25,7561818.82,2020-06-30 22:00:00
294,1593558000,9138.55,9158.87,9129.39,9134.01,831.5,7605295.61,2020-06-30 23:00:00
295,1593561600,9122.0,9138.55,9080.1,9138.55,1737.64,15831394.8,2020-07-01 00:00:00
296,1593565200,9125.0,9131.73,9101.0,9122.0,792.51,7226390.16,2020-07-01 01:00:00
297,1593568800,9135.11,9146.67,9112.87,9125.0,1075.68,9827405.94,2020-07-01 02:00:00
298,1593572400,9138.59,9141.66,9113.11,9135.11,672.28,6137850.02,2020-07-01 03:00:00
299,1593576000,9147.3,9162.85,9138.17,9138.59,1116.29,10215680.88,2020-07-01 04:00:00
300,1593579600,9142.62,9153.5,9131.0,9147.3,751.76,6873861.68,2020-07-01 05:00:00
301,1593583200,9134.74,9148.76,9125.31,9142.62,1043.11,9531274.59,2020-07-01 06:00:00
302,1593586800,9135.37,9158.0,9128.62,9134.74,1375.05,12575160.25,2020-07-01 07:00:00
303,1593590400,9173.81,9200.0,9135.02,9135.37,2539.26,23290151.11,2020-07-01 08:00:00
304,1593594000,9164.99,9185.14,9154.2,9173.81,1452.27,13317784.59,2020-07-01 09:00:00
305,1593597600,9150.56,9175.0,9140.24,9164.99,1357.03,12421472.54,2020-07-01 10:00:00
306,1593601200,9158.98,9160.0,9133.1,9150.56,1587.11,14516531.67,2020-07-01 11:00:00
307,1593604800,9165.44,9166.53,9135.07,9158.98,1369.35,12527931.93,2020-07-01 12:00:00
308,1593608400,9211.96,9254.0,9150.0,9165.44,4532.86,41731890.09,2020-07-01 13:00:00
309,1593612000,9216.53,9245.99,9207.92,9211.96,2365.71,21824928.82,2020-07-01 14:00:00
310,1593615600,9263.94,9268.38,9212.7,9216.53,2246.24,20750773.92,2020-07-01 15:00:00
311,1593619200,9285.0,9292.0,9232.7,9263.94,3681.99,34133126.94,2020-07-01 16:00:00
312,1593622800,9279.01,9289.97,9260.86,9285.0,1762.76,16354133.82,2020-07-01 17:00:00
313,1593626400,9255.35,9283.16,9246.42,9279.01,1636.92,15160977.14,2020-07-01 18:00:00
314,1593630000,9240.01,9270.0,9235.0,9255.35,1280.12,11850556.4,2020-07-01 19:00:00
315,1593633600,9235.01,9259.97,9231.12,9240.01,1234.22,11411741.75,2020-07-01 20:00:00
316,1593637200,9238.51,9245.24,9219.14,9235.01,1004.07,9270305.3,2020-07-01 21:00:00
317,1593640800,9240.35,9247.43,9210.16,9238.51,991.86,9154521.17,2020-07-01 22:00:00
318,1593644400,9232.0,9249.1,9222.54,9240.35,882.44,8151781.67,2020-07-01 23:00:00
319,1593648000,9226.01,9245.58,9215.12,9232.0,986.91,9111219.4,2020-07-02 00:00:00
320,1593651600,9248.72,9248.72,9218.06,9226.01,818.92,7559903.98,2020-07-02 01:00:00
321,1593655200,9238.45,9261.96,9238.43,9248.72,959.45,8874820.18,2020-07-02 02:00:00
322,1593658800,9237.88,9249.99,9230.77,9238.45,613.59,5669375.96,2020-07-02 03:00:00
323,1593662400,9237.02,9244.49,9226.0,9237.88,793.77,7331089.29,2020-07-02 04:00:00
324,1593666000,9209.68,9260.84,9202.79,9237.02,1653.09,15265211.65,2020-07-02 05:00:00
325,1593669600,9204.88,9214.96,9166.6,9209.68,2572.9,23654962.01,2020-07-02 06:00:00
326,1593673200,9208.0,9218.81,9197.83,9204.88,1184.03,10903653.08,2020-07-02 07:00:00
327,1593676800,9208.45,9216.97,9170.01,9208.0,1997.86,18371385.04,2020-07-02 08:00:00
328,1593680400,9210.06,9220.0,9193.75,9208.45,1359.27,12517354.04,2020-07-02 09:00:00
329,1593684000,9206.45,9213.83,9185.12,9210.06,1363.27,12539070.57,2020-07-02 10:00:00
330,1593687600,9197.01,9206.97,9173.91,9206.45,1525.8,14018898.84,2020-07-02 11:00:00
331,1593691200,9242.58,9243.98,9180.54,9197.01,1987.08,18314535.1,2020-07-02 12:00:00
332,1593694800,9246.92,9257.72,9222.06,9242.58,2042.52,18872801.42,2020-07-02 13:00:00
333,1593698400,9195.0,9255.0,9190.04,9246.92,1664.06,15353589.81,2020-07-02 14:00:00
334,1593702000,9048.92,9196.02,9025.0,9195.0,7168.29,65132000.88,2020-07-02 15:00:00
335,1593705600,9044.36,9071.03,8940.0,9048.92,5895.02,53148336.94,2020-07-02 16:00:00
336,1593709200,9066.34,9080.82,9015.0,9044.36,2142.04,19384603.43,2020-07-02 17:00:00
337,1593712800,9066.11,9082.24,9027.0,9066.34,1821.99,16507016.96,2020-07-02 18:00:00
338,1593716400,9055.15,9078.01,9030.0,9066.11,1497.78,13563714.35,2020-07-02 19:00:00
339,1593720000,9077.5,9085.0,9035.0,9055.15,1293.63,11724200.71,2020-07-02 20:00:00
340,1593723600,9126.55,9150.0,9068.24,9077.5,1631.51,14850766.34,2020-07-02 21:00:00
341,1593727200,9099.81,9145.42,9080.05,9126.55,1676.81,15277061.33,2020-07-02 22:00:00
342,1593730800,9086.54,9105.86,9078.67,9099.81,1075.57,9778897.57,2020-07-02 23:00:00
343,1593734400,9097.77,9106.96,9064.67,9086.54,1376.08,12510891.87,2020-07-03 00:00:00
344,1593738000,9107.92,9123.07,9086.0,9097.77,913.43,8317187.58,2020-07-03 01:00:00
345,1593741600,9096.58,9121.23,9094.0,9107.92,685.58,6243667.54,2020-07-03 02:00:00
346,1593745200,9092.84,9103.89,9087.32,9096.58,658.17,5987018.85,2020-07-03 03:00:00
347,1593748800,9095.21,9099.25,9076.03,9092.84,746.42,6785952.95,2020-07-03 04:00:00
348,1593752400,9109.56,9114.66,9084.4,9095.21,1080.0,9828917.3,2020-07-03 05:00:00
349,1593756000,9095.7,9118.36,9090.89,9109.56,956.09,8701892.52,2020-07-03 06:00:00
350,1593759600,9105.05,9109.0,9087.13,9095.7,1180.08,10736595.15,2020-07-03 07:00:00
351,1593763200,9101.0,9125.0,9093.42,9105.05,1793.9,16342583.72,2020-07-03 08:00:00
352,1593766800,9077.75,9110.11,9038.7,9101.0,2651.26,24081293.29,2020-07-03 09:00:00
353,1593770400,9076.53,9085.49,9053.12,9077.75,1657.51,15034184.88,2020-07-03 10:00:00
354,1593774000,9097.0,9100.0,9066.72,9076.53,1390.15,12624387.4,2020-07-03 11:00:00
355,1593777600,9107.98,9113.6,9090.33,9097.0,1263.95,11503126.44,2020-07-03 12:00:00
356,1593781200,9088.24,9122.0,9087.67,9107.98,1341.94,12221808.97,2020-07-03 13:00:00
357,1593784800,9086.63,9100.0,9075.0,9088.24,1312.64,11928965.87,2020-07-03 14:00:00
358,1593788400,9100.39,9105.69,9086.63,9086.63,1428.65,12997367.33,2020-07-03 15:00:00
359,1593792000,9089.27,9114.0,9080.0,9100.39,1616.13,14701246.21,2020-07-03 16:00:00
360,1593795600,9088.23,9104.0,9083.26,9089.27,1081.03,9828139.57,2020-07-03 17:00:00
361,1593799200,9079.26,9092.69,9069.74,9088.23,1011.86,9190240.95,2020-07-03 18:00:00
362,1593802800,9085.72,9089.55,9067.67,9079.26,947.3,8598582.73,2020-07-03 19:00:00
363,1593806400,9088.49,9096.59,9068.99,9085.72,936.99,8507894.46,2020-07-03 20:00:00
364,1593810000,9096.61,9097.85,9082.07,9088.49,611.94,5561409.31,2020-07-03 21:00:00
365,1593813600,9083.99,9104.0,9080.76,9096.61,801.41,7285976.33,2020-07-03 22:00:00
366,1593817200,9058.26,9084.0,9037.47,9083.99,1500.92,13604419.25,2020-07-03 23:00:00
367,1593820800,9072.41,9080.78,9045.34,9058.26,953.14,8640779.73,2020-07-04 00:00:00
368,1593824400,9072.0,9079.01,9051.12,9072.41,668.07,6057489.04,2020-07-04 01:00:00
369,1593828000,9087.83,9096.19,9064.88,9072.0,1196.93,10874863.96,2020-07-04 02:00:00
370,1593831600,9085.02,9099.0,9077.14,9087.83,557.38,5064831.61,2020-07-04 03:00:00
371,1593835200,9085.74,9094.47,9077.42,9085.02,649.25,5899331.54,2020-07-04 04:00:00
372,1593838800,9091.59,9095.0,9071.5,9085.74,777.75,7066097.73,2020-07-04 05:00:00
373,1593842400,9078.68,9092.77,9070.33,9091.59,643.63,5844992.49,2020-07-04 06:00:00
374,1593846000,9073.54,9087.42,9067.19,9078.68,842.78,7650085.67,2020-07-04 07:00:00
375,1593849600,9075.99,9085.0,9070.62,9073.54,743.18,6746913.37,2020-07-04 08:00:00
376,1593853200,9071.85,9078.0,9066.77,9075.99,868.05,7874868.5,2020-07-04 09:00:00
377,1593856800,9062.58,9073.91,9055.0,9071.85,1109.66,10059192.83,2020-07-04 10:00:00
378,1593860400,9057.69,9077.5,9051.43,9062.58,1599.75,14498463.9,2020-07-04 11:00:00
379,1593864000,9069.12,9075.82,9040.04,9057.69,1736.63,15739983.8,2020-07-04 12:00:00
380,1593867600,9079.11,9084.79,9066.0,9069.12,1103.28,10011209.67,2020-07-04 13:00:00
381,1593871200,9069.08,9085.0,9067.0,9079.11,836.76,7592773.75,2020-07-04 14:00:00
382,1593874800,9066.01,9071.96,9050.0,9069.08,1030.22,9336061.1,2020-07-04 15:00:00
383,1593878400,9073.6,9074.7,9061.55,9066.01,840.06,7618048.62,2020-07-04 16:00:00
384,1593882000,9169.75,9190.0,9067.5,9073.6,3722.68,34038820.4,2020-07-04 17:00:00
385,1593885600,9139.82,9190.0,9120.17,9169.75,2336.47,21391682.26,2020-07-04 18:00:00
386,1593889200,9129.31,9145.17,9106.17,9139.82,1200.15,10952045.06,2020-07-04 19:00:00
387,1593892800,9130.07,9146.86,9118.38,9129.31,893.6,8158784.97,2020-07-04 20:00:00
388,1593896400,9117.13,9140.0,9112.38,9130.07,831.44,7589869.99,2020-07-04 21:00:00
389,1593900000,9129.58,9130.99,9108.33,9117.13,663.36,6050358.59,2020-07-04 22:00:00
390,1593903600,9135.46,9140.0,9111.61,9129.58,637.77,5818506.38,2020-07-04 23:00:00
391,1593907200,9134.24,9145.24,9125.26,9135.46,1491.56,13627007.54,2020-07-05 00:00:00
392,1593910800,9126.61,9138.89,9120.0,9134.24,678.0,6189923.44,2020-07-05 01:00:00
393,1593914400,9118.01,9132.67,9113.88,9126.61,543.18,4955277.48,2020-07-05 02:00:00
394,1593918000,9129.8,9131.15,9112.38,9118.01,827.63,7551655.14,2020-07-05 03:00:00
395,1593921600,9124.51,9132.44,9115.0,9129.8,921.67,8407655.77,2020-07-05 04:00:00
396,1593925200,9076.71,9129.2,9065.54,9124.51,2185.18,19899142.34,2020-07-05 05:00:00
397,1593928800,9059.0,9085.31,9048.36,9076.71,2510.04,22764021.83,2020-07-05 06:00:00
398,1593932400,9061.99,9070.84,9040.0,9059.0,1560.59,14136117.06,2020-07-05 07:00:00
399,1593936000,9068.57,9074.85,9050.0,9061.99,1137.45,10307214.17,2020-07-05 08:00:00
400,1593939600,9019.57,9071.0,8980.0,9068.57,2387.66,21567041.26,2020-07-05 09:00:00
401,1593943200,9031.37,9047.0,8996.16,9019.57,1983.57,17910100.07,2020-07-05 10:00:00
402,1593946800,9034.48,9047.36,9029.6,9031.37,869.0,7854550.61,2020-07-05 11:00:00
403,1593950400,9042.49,9044.88,9009.99,9034.48,1275.38,11515033.93,2020-07-05 12:00:00
404,1593954000,9012.0,9043.62,9011.68,9042.49,1338.76,12082488.69,2020-07-05 13:00:00
405,1593957600,9035.19,9035.2,8997.93,9012.0,1105.7,9974250.91,2020-07-05 14:00:00
406,1593961200,9028.0,9068.0,9021.0,9035.19,1524.38,13788197.81,2020-07-05 15:00:00
407,1593964800,9031.87,9050.0,9018.05,9028.0,1287.45,11625522.32,2020-07-05 16:00:00
408,1593968400,9029.87,9045.63,9023.87,9031.87,794.94,7182881.96,2020-07-05 17:00:00
409,1593972000,9041.7,9044.89,9028.71,9029.87,554.33,5009618.71,2020-07-05 18:00:00
410,1593975600,9029.23,9053.64,9028.18,9041.7,510.16,4612498.25,2020-07-05 19:00:00
411,1593979200,9012.05,9034.78,9010.0,9029.23,721.73,6514259.14,2020-07-05 20:00:00
412,1593982800,9031.39,9056.0,8893.03,9012.05,4171.5,37434423.01,2020-07-05 21:00:00
413,1593986400,9072.56,9108.46,9024.93,9031.39,2313.98,20980126.92,2020-07-05 22:00:00
414,1593990000,9069.41,9095.07,9058.5,9072.56,1379.79,12521435.3,2020-07-05 23:00:00
415,1593993600,9064.6,9086.48,9055.92,9069.41,1250.46,11340014.84,2020-07-06 00:00:00
416,1593997200,9088.14,9089.53,9064.59,9064.6,1028.95,9342100.97,2020-07-06 01:00:00
417,1594000800,9090.7,9119.12,9085.29,9088.14,1549.23,14105038.18,2020-07-06 02:00:00
418,1594004400,9087.91,9096.98,9074.75,9090.7,820.7,7457350.02,2020-07-06 03:00:00
419,1594008000,9089.7,9097.0,9079.89,9087.91,983.26,8936909.78,2020-07-06 04:00:00
420,1594011600,9111.18,9112.58,9078.68,9089.7,1543.23,14036484.44,2020-07-06 05:00:00
421,1594015200,9224.98,9233.33,9106.29,9111.18,7350.0,67518872.05,2020-07-06 06:00:00
422,1594018800,9200.08,9240.0,9176.14,9224.98,3322.74,30574306.82,2020-07-06 07:00:00
423,1594022400,9192.02,9205.61,9180.38,9200.08,1748.8,16076930.68,2020-07-06 08:00:00
424,1594026000,9203.18,9205.0,9179.62,9192.02,2088.67,19195802.6,2020-07-06 09:00:00
425,1594029600,9192.58,9210.46,9172.0,9203.18,1829.42,16815117.37,2020-07-06 10:00:00
426,1594033200,9222.96,9229.96,9190.0,9192.58,2101.93,19344986.68,2020-07-06 11:00:00
427,1594036800,9270.44,9275.0,9195.71,9222.96,3796.95,35079080.82,2020-07-06 12:00:00
428,1594040400,9250.42,9278.0,9232.05,9270.44,2921.5,27033255.62,2020-07-06 13:00:00
429,1594044000,9257.72,9259.05,9225.0,9250.42,1899.22,17550540.16,2020-07-06 14:00:00
430,1594047600,9305.02,9320.0,9247.28,9257.72,4748.59,44081976.43,2020-07-06 15:00:00
431,1594051200,9315.93,9349.0,9292.76,9305.02,3678.23,34282181.26,2020-07-06 16:00:00
432,1594054800,9310.25,9323.73,9304.6,9315.93,1650.94,15375119.91,2020-07-06 17:00:00
433,1594058400,9294.34,9320.0,9283.99,9310.25,1539.38,14316828.48,2020-07-06 18:00:00
434,1594062000,9289.65,9298.97,9262.44,9294.34,1808.24,16782084.02,2020-07-06 19:00:00
435,1594065600,9274.39,9300.0,9255.92,9289.65,1457.02,13514475.99,2020-07-06 20:00:00
436,1594069200,9272.12,9299.0,9269.75,9274.39,1004.48,9322892.04,2020-07-06 21:00:00
437,1594072800,9288.83,9292.37,9263.99,9272.12,1157.12,10735497.61,2020-07-06 22:00:00
438,1594076400,9344.2,9375.0,9285.12,9288.83,3184.09,29730529.44,2020-07-06 23:00:00
439,1594080000,9328.02,9379.42,9327.02,9344.2,2096.97,19607611.53,2020-07-07 00:00:00
440,1594083600,9308.99,9332.66,9306.11,9328.02,1380.18,12862342.58,2020-07-07 01:00:00
441,1594087200,9284.53,9308.99,9256.4,9308.99,1998.31,18543211.66,2020-07-07 02:00:00
442,1594090800,9295.58,9316.77,9279.11,9284.53,1021.52,9499409.71,2020-07-07 03:00:00
443,1594094400,9281.75,9307.53,9280.73,9295.58,1165.74,10834081.49,2020-07-07 04:00:00
444,1594098000,9287.55,9300.0,9268.05,9281.75,1298.13,12053247.81,2020-07-07 05:00:00
445,1594101600,9271.68,9289.7,9238.22,9287.55,1895.45,17558131.91,2020-07-07 06:00:00
446,1594105200,9262.01,9271.68,9238.0,9271.68,1548.17,14327267.39,2020-07-07 07:00:00
447,1594108800,9264.98,9275.33,9237.91,9262.01,1319.92,12226369.65,2020-07-07 08:00:00
448,1594112400,9228.28,9266.86,9220.04,9264.98,1670.9,15441264.75,2020-07-07 09:00:00
449,1594116000,9248.76,9255.0,9220.9,9228.28,1347.03,12446769.59,2020-07-07 10:00:00
450,1594119600,9270.52,9274.0,9237.1,9248.76,1151.81,10659243.04,2020-07-07 11:00:00
451,1594123200,9267.05,9290.28,9253.34,9270.52,1540.25,14280178.95,2020-07-07 12:00:00
452,1594126800,9262.99,9271.0,9236.0,9267.05,1607.4,14872673.8,2020-07-07 13:00:00
453,1594130400,9254.24,9283.06,9245.0,9262.99,1814.91,16819492.51,2020-07-07 14:00:00
454,1594134000,9275.66,9276.0,9246.81,9254.24,1305.05,12088605.64,2020-07-07 15:00:00
455,1594137600,9259.06,9280.0,9254.23,9275.66,1494.13,13848794.19,2020-07-07 16:00:00
456,1594141200,9281.71,9283.93,9256.24,9259.06,1209.76,11215225.6,2020-07-07 17:00:00
457,1594144800,9270.0,9284.07,9255.23,9281.71,1113.5,10323558.12,2020-07-07 18:00:00
458,1594148400,9238.5,9272.0,9230.0,9270.0,1563.76,14462276.4,2020-07-07 19:00:00
459,1594152000,9253.5,9255.0,9203.0,9238.5,2024.86,18678986.43,2020-07-07 20:00:00
460,1594155600,9244.78,9260.0,9230.93,9253.5,918.91,8495649.85,2020-07-07 21:00:00
461,1594159200,9247.41,9260.0,9232.72,9244.78,956.36,8842087.94,2020-07-07 22:00:00
462,1594162800,9257.39,9270.0,9241.57,9247.41,1144.29,10590044.82,2020-07-07 23:00:00
463,1594166400,9243.19,9266.17,9231.0,9257.39,1251.77,11571525.39,2020-07-08 00:00:00
464,1594170000,9277.18,9280.28,9243.18,9243.19,1661.74,15396823.87,2020-07-08 01:00:00
465,1594173600,9302.01,9310.74,9276.64,9277.18,2241.16,20831564.72,2020-07-08 02:00:00
466,1594177200,9311.23,9322.59,9286.66,9302.01,2515.17,23406328.07,2020-07-08 03:00:00
467,1594180800,9264.28,9320.0,9253.67,9311.23,2315.37,21495947.66,2020-07-08 04:00:00
468,1594184400,9270.63,9281.81,9253.51,9264.28,1191.68,11045561.03,2020-07-08 05:00:00
469,1594188000,9267.99,9283.19,9258.76,9270.63,1353.27,12547825.07,2020-07-08 06:00:00
470,1594191600,9284.15,9291.55,9260.76,9267.99,1680.68,15598792.38,2020-07-08 07:00:00
471,1594195200,9285.62,9302.31,9238.0,9284.15,2302.1,21367763.88,2020-07-08 08:00:00
472,1594198800,9283.52,9293.87,9265.71,9285.62,1778.84,16505220.03,2020-07-08 09:00:00
473,1594202400,9292.1,9301.24,9278.0,9283.52,1743.88,16200187.39,2020-07-08 10:00:00
474,1594206000,9309.83,9310.0,9281.0,9292.1,1882.44,17500412.04,2020-07-08 11:00:00
475,1594209600,9297.47,9330.0,9284.0,9309.83,2942.9,27378756.43,2020-07-08 12:00:00
476,1594213200,9437.99,9453.98,9293.63,9297.47,7218.12,67658828.47,2020-07-08 13:00:00
477,1594216800,9425.01,9470.0,9407.66,9437.99,4999.63,47174162.33,2020-07-08 14:00:00
478,1594220400,9411.72,9440.0,9390.69,9425.01,2832.7,26683481.38,2020-07-08 15:00:00
479,1594224000,9411.43,9432.0,9381.6,9411.72,3045.29,28657484.47,2020-07-08 16:00:00
480,1594227600,9422.0,9428.0,9399.13,9411.43,1539.65,14497726.05,2020-07-08 17:00:00
481,1594231200,9413.87,9430.0,9396.33,9422.0,1349.96,12710365.77,2020-07-08 18:00:00
482,1594234800,9430.0,9445.0,9413.68,9413.87,1738.76,16398978.35,2020-07-08 19:00:00
483,1594238400,9433.35,9445.0,9406.48,9430.0,3509.99,33094811.18,2020-07-08 20:00:00
484,1594242000,9429.99,9437.2,9416.99,9433.35,1407.05,13263799.44,2020-07-08 21:00:00
485,1594245600,9448.87,9468.0,9424.6,9429.99,2218.45,20966149.03,2020-07-08 22:00:00
486,1594249200,9436.06,9449.95,9418.65,9448.87,1419.93,13392382.28,2020-07-08 23:00:00
487,1594252800,9410.0,9440.79,9392.0,9436.06,1909.3,17972319.73,2020-07-09 00:00:00
488,1594256400,9382.01,9410.46,9378.89,9410.0,1797.98,16889999.25,2020-07-09 01:00:00
489,1594260000,9382.5,9406.16,9360.0,9382.01,2268.78,21289871.48,2020-07-09 02:00:00
490,1594263600,9385.02,9392.72,9372.27,9382.5,1127.52,10579977.54,2020-07-09 03:00:00
491,1594267200,9387.26,9403.96,9375.95,9385.02,1279.8,12020282.65,2020-07-09 04:00:00
492,1594270800,9381.58,9405.88,9379.01,9387.26,1409.68,13238778.87,2020-07-09 05:00:00
493,1594274400,9412.0,9419.61,9378.31,9381.58,1315.21,12365239.14,2020-07-09 06:00:00
494,1594278000,9402.32,9413.92,9386.27,9412.0,1798.05,16904586.11,2020-07-09 07:00:00
495,1594281600,9397.49,9405.0,9390.77,9402.32,1193.54,11216070.59,2020-07-09 08:00:00
496,1594285200,9383.92,9398.07,9379.27,9397.49,1454.18,13651880.81,2020-07-09 09:00:00
497,1594288800,9364.04,9388.35,9326.0,9383.92,2556.12,23944377.2,2020-07-09 10:00:00
498,1594292400,9401.71,9403.16,9355.56,9364.04,1817.32,17053140.21,2020-07-09 11:00:00
499,1594296000,9422.61,9432.92,9392.59,9401.71,2035.88,19156797.43,2020-07-09 12:00:00
500,1594299600,9393.25,9426.87,9373.53,9422.61,1880.65,17670757.46,2020-07-09 13:00:00
501,1594303200,9295.9,9394.48,9270.0,9393.25,4653.61,43456797.88,2020-07-09 14:00:00
502,1594306800,9208.58,9295.9,9160.0,9295.9,8001.83,73768070.1,2020-07-09 15:00:00
503,1594310400,9220.78,9235.01,9185.33,9208.58,2452.97,22599867.26,2020-07-09 16:00:00
504,1594314000,9208.99,9239.53,9200.48,9220.78,1829.05,16862687.81,2020-07-09 17:00:00
505,1594317600,9224.99,9233.29,9199.01,9208.99,1435.6,13227825.6,2020-07-09 18:00:00
506,1594321200,9218.14,9230.0,9188.0,9224.99,1494.86,13768813.86,2020-07-09 19:00:00
507,1594324800,9233.16,9243.07,9206.62,9218.14,1161.72,10717178.79,2020-07-09 20:00:00
508,1594328400,9248.69,9252.22,9229.41,9233.16,1126.45,10412402.13,2020-07-09 21:00:00
509,1594332000,9242.5,9253.9,9216.68,9248.69,1137.79,10505670.24,2020-07-09 22:00:00
510,1594335600,9232.43,9242.51,9220.0,9242.5,906.56,8367101.38,2020-07-09 23:00:00
511,1594339200,9214.03,9237.55,9207.21,9232.43,1676.45,15461884.38,2020-07-10 00:00:00
512,1594342800,9223.89,9233.01,9211.61,9214.03,1051.83,9700782.93,2020-07-10 01:00:00
513,1594346400,9215.17,9230.0,9193.11,9223.89,1211.3,11160167.29,2020-07-10 02:00:00
514,1594350000,9222.7,9231.19,9208.16,9215.17,766.12,7064167.66,2020-07-10 03:00:00
515,1594353600,9146.42,9227.46,9128.0,9222.7,3097.97,28403741.18,2020-07-10 04:00:00
516,1594357200,9148.6,9167.9,9125.0,9146.42,2074.54,18976834.85,2020-07-10 05:00:00
517,1594360800,9143.05,9169.73,9143.03,9148.6,1972.55,18061230.6,2020-07-10 06:00:00
518,1594364400,9154.99,9167.0,9128.06,9143.05,2365.55,21648784.54,2020-07-10 07:00:00
519,1594368000,9174.83,9199.86,9153.38,9154.99,2065.03,18952759.72,2020-07-10 08:00:00
520,1594371600,9184.58,9188.91,9165.54,9174.83,1481.58,13597727.04,2020-07-10 09:00:00
521,1594375200,9183.78,9190.31,9157.95,9184.58,1587.24,14565091.75,2020-07-10 10:00:00
522,1594378800,9161.49,9205.26,9159.14,9183.78,1866.84,17143120.72,2020-07-10 11:00:00
523,1594382400,9186.11,9196.0,9160.59,9161.49,1437.04,13190230.94,2020-07-10 12:00:00
524,1594386000,9185.37,9201.32,9163.56,9186.11,1561.53,14343717.29,2020-07-10 13:00:00
525,1594389600,9189.68,9196.03,9166.0,9185.37,1464.39,13445759.75,2020-07-10 14:00:00
526,1594393200,9245.92,9249.0,9184.05,9189.68,2318.37,21387104.05,2020-07-10 15:00:00
527,1594396800,9223.05,9252.41,9210.25,9245.92,1902.64,17553639.77,2020-07-10 16:00:00
528,1594400400,9221.8,9227.96,9206.0,9223.05,1172.6,10805936.84,2020-07-10 17:00:00
529,1594404000,9219.5,9227.43,9209.37,9221.8,1072.8,9888596.66,2020-07-10 18:00:00
530,1594407600,9235.57,9241.64,9219.05,9219.5,1014.73,9367489.96,2020-07-10 19:00:00
531,1594411200,9231.89,9255.5,9229.53,9235.57,1200.85,11099691.3,2020-07-10 20:00:00
532,1594414800,9216.57,9234.99,9210.0,9231.89,810.18,7471857.85,2020-07-10 21:00:00
533,1594418400,9227.88,9243.99,9212.25,9216.57,932.44,8609406.6,2020-07-10 22:00:00
534,1594422000,9288.34,9317.48,9225.91,9227.88,2190.94,20339175.1,2020-07-10 23:00:00
535,1594425600,9278.69,9299.28,9270.99,9288.34,1296.78,12038314.63,2020-07-11 00:00:00
536,1594429200,9285.49,9287.95,9266.64,9278.69,981.54,9105889.15,2020-07-11 01:00:00
537,1594432800,9277.9,9291.06,9270.01,9285.49,779.72,7234274.07,2020-07-11 02:00:00
538,1594436400,9268.2,9289.23,9257.54,9277.9,1025.29,9513184.05,2020-07-11 03:00:00
539,1594440000,9257.99,9278.39,9253.13,9268.2,826.02,7651341.66,2020-07-11 04:00:00
540,1594443600,9260.41,9275.48,9257.35,9257.99,852.2,7896474.32,2020-07-11 05:00:00
541,1594447200,9256.57,9268.82,9253.21,9260.41,840.91,7789069.29,2020-07-11 06:00:00
542,1594450800,9268.8,9279.56,9255.0,9256.57,911.98,8453266.48,2020-07-11 07:00:00
543,1594454400,9258.56,9269.98,9255.93,9268.8,763.41,7071925.26,2020-07-11 08:00:00
544,1594458000,9206.93,9259.99,9178.25,9258.56,2830.86,26070139.14,2020-07-11 09:00:00
545,1594461600,9210.84,9234.48,9200.0,9206.93,1022.97,9428304.3,2020-07-11 10:00:00
